index,status,end_date,start_date,years_to_event,event_indicator,total_liabilities_by_net_assets,cash_by_total_assets,cash_by_current_liabilities,current_assets_by_current_liabilities,tax,EBTIDA,financial_expenses_by_total_assets,EBIT,working_capital_by_total_assets,size_classification,income_tax_by_total_assets,sector,cooperative,nonprofit,other,private,public
8417.0,Bankruptcy,2021-03-30 00:00:00.000000000,2004-11-25,17,2,-1220.5882352941176,0.00016867469879518071,0.00010606060606060606,0.4848484848484848,1000.0,15333.333333333334,0.2650602409638554,13666.666666666666,0.08433734939759037,Small,0.03614457831325301,I - Accommodation and food service activities,0,0,0,1,0
8418.0,Bankruptcy,2021-12-20 00:00:00.000000000,2004-12-02,17,2,4820.689655172414,0.00021745350500715306,0.00032548179871520343,1.3104925053533192,7000.0,-20333.333333333332,0.04864091559370529,-38666.666666666664,0.19456366237482117,Small,0.030042918454935622,I - Accommodation and food service activities,0,0,0,1,0
8419.0,Bankruptcy,2022-09-13 00:00:00.000000000,2004-12-09,18,2,-2731.4439946018892,5.4347826086956525e-06,8.527131782945736e-06,0.4255813953488372,333.3333333333333,10333.333333333334,0.020256916996047432,-5000.0,0.018280632411067196,Small,0.0004940711462450593,F - Construction,0,0,0,1,0
8420.0,Bankruptcy,2020-09-21 00:00:00.000000000,2004-12-09,16,2,-4961.538461538462,3.294573643410853e-05,3.609341825902336e-05,0.7813163481953291,0.0,-5000.0,0.040697674418604654,-14000.0,0.09496124031007751,Small,0.0,"R - Arts, entertainment and recreation",0,0,0,1,0
8421.0,Provisional suspension,2022-10-12 00:00:00.000000000,2004-12-10,18,1,16633.333333333336,6.012024048096192e-05,6.593406593406594e-05,1.0681318681318681,0.0,5666.666666666667,0.038076152304609215,-8666.666666666666,0.3987975951903807,Small,0.0,F - Construction,0,0,0,1,0
8422.0,Liquidation,2020-07-10 00:00:00.000000000,2004-12-08,16,4,2133.056133056133,5.3606237816764126e-05,0.0001779935275080906,2.5566343042071193,12666.666666666666,52000.0,0.03996101364522417,44333.333333333336,0.20614035087719298,Small,0.037037037037037035,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
8423.0,Bankruptcy,2022-02-03 00:00:00.000000000,2004-12-02,18,2,-4970.059880239522,9.999999999999999e-05,0.00019691577698695138,0.6037959667852906,2500.0,68333.33333333333,0.026506024096385538,-20666.666666666668,0.045180722891566265,Small,0.004518072289156626,N - Administrative and support service activities,0,0,0,1,0
8424.0,Liquidation,2020-05-29 00:00:00.000000000,2004-12-06,16,4,1096.657633242999,5.0658978583196046e-05,0.0005829383886255925,11.492890995260664,23333.333333333332,47333.333333333336,0.0012355848434925864,43666.666666666664,0.0037067545304777594,Small,0.028830313014827014,Q - Human health and social work activities,0,0,0,1,0
8425.0,Liquidation,2022-11-23 00:00:00.000000000,2004-12-14,18,4,1178.6833855799373,0.0008803191489361702,0.006245283018867924,7.018867924528301,12666.666666666666,37333.333333333336,0.0,32333.333333333336,0.10970744680851065,Small,0.05053191489361702,"M - Professional, scientific and technical activities",0,0,0,1,0
8426.0,Liquidation,2021-02-23 00:00:00.000000000,2004-12-16,17,4,1274.3362831858408,0.0009618055555555555,0.0045040650406504065,4.682926829268292,4000.0,11000.0,0.0,10500.0,,Small,0.020833333333333332,Q - Human health and social work activities,0,0,0,1,0
8427.0,Liquidation,2019-09-17 00:00:00.000000000,2004-12-22,15,4,1367.983367983368,0.0005121580547112461,0.003036036036036036,5.342342342342342,35666.666666666664,100333.33333333333,0.004559270516717325,84666.66666666667,0.3282674772036474,Small,0.16261398176291791,K - Financial and insurance activities,0,0,0,1,0
8428.0,Liquidation,2021-12-15 00:00:00.000000000,2004-12-22,17,4,4168.192771084337,0.000976066597294485,0.0012933966600275778,1.3177570093457944,196000.0,257333.3333333333,0.000346860908775581,241333.33333333334,-0.9049601109954908,Small,0.06798473812001388,"M - Professional, scientific and technical activities",0,0,0,1,0
8429.0,Merger by absorption,2020-10-30 00:00:00.000000000,2004-12-17,16,0,9951.977401129943,1.9585580471189327e-05,9.043250327653997e-05,1.4635211882918306,37666.666666666664,69000.0,0.0007569306462295391,65000.0,0.05781057810578105,Medium sized,0.010691645377992241,P - Education,0,0,0,0,1
8430.0,Liquidation,2021-05-06 00:00:00.000000000,2004-12-28,17,4,2963.636363636364,0.00046012269938650307,0.000974025974025974,1.701298701298701,333.3333333333333,-333.3333333333333,0.01840490797546012,-3333.3333333333335,-0.03680981595092024,Small,0.0061349693251533735,F - Construction,0,0,0,1,0
8431.0,Liquidation,2021-02-23 00:00:00.000000000,2004-12-14,17,4,1191.3696060037523,0.0006598425196850394,0.004900584795321637,6.912280701754386,23666.666666666668,60333.333333333336,0.0015748031496062992,46000.0,0.3661417322834646,Small,0.11181102362204726,"M - Professional, scientific and technical activities",0,0,0,1,0
8432.0,Liquidation,2020-03-17 00:00:00.000000000,2004-12-23,16,4,1455.8991981672395,1.907946498819827e-05,6.104468219005665e-05,3.1976085588420395,14333.333333333334,64666.66666666667,0.02006294256490952,64000.0,0.8564122738001573,Small,0.008457907159716758,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
8433.0,Liquidation,2021-12-16 00:00:00.000000000,2004-12-22,17,4,-25000.000000000004,0.0007149999999999999,0.0008125,0.9488636363636364,2500.0,25666.666666666668,0.034999999999999996,14666.666666666666,-0.1575,Small,0.0375,C - Manufacturing,0,0,0,1,0
8434.0,Merger by absorption,2020-04-30 00:00:00.000000000,2005-01-03,15,0,7280.575539568346,0.0001375494071146245,0.0013620352250489237,7.025440313111546,4666.666666666667,98000.0,0.003952569169960474,14000.0,0.03596837944664031,Small,0.002766798418972332,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,0,1
8435.0,Liquidation,2021-03-31 00:00:00.000000000,2005-01-04,16,4,1938.657883902841,0.0007394351242301975,0.001630913348946136,2.137704918032787,118333.33333333333,98666.66666666667,0.0,86333.33333333333,-0.5513909534933107,Small,0.07538755574431938,"M - Professional, scientific and technical activities",0,0,0,1,0
8436.0,Liquidation,2022-02-03 00:00:00.000000000,2004-12-29,18,4,1116.1137440758296,0.0003651804670912951,0.003698924731182796,9.763440860215054,0.0,-13333.333333333334,0.16772823779193205,-13333.333333333334,0.1178343949044586,Small,0.0,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
8437.0,Bankruptcy,2022-02-25 00:00:00.000000000,2005-01-05,17,2,-2461.5384615384614,0.000125,9.937888198757764e-05,0.6770186335403727,2000.0,-15000.0,0.10937500000000001,-16000.0,0.26953125,Small,0.046875,I - Accommodation and food service activities,0,0,0,1,0
8438.0,Legal dissolution by expiry,2020-01-07 00:00:00.000000000,2004-12-16,16,7,-3943.6619718309853,0.00022500000000000002,0.0001956521739130435,0.7795031055900622,0.0,-23666.666666666668,0.010714285714285714,-27000.0,0.16785714285714287,Small,0.0,F - Construction,0,0,0,1,0
8439.0,Bankruptcy,2021-03-22 00:00:00.000000000,2004-12-31,17,2,8230.76923076923,0.00028971962616822434,0.00041333333333333337,1.16,1000.0,3666.6666666666665,0.037383177570093455,3666.6666666666665,-0.07009345794392524,Small,0.028037383177570097,I - Accommodation and food service activities,0,0,0,1,0
8440.0,Bankruptcy,2022-10-03 00:00:00.000000000,2005-01-07,17,2,16461.53846153846,6.542056074766356e-05,8e-05,1.0742857142857143,0.0,666.6666666666666,0.03271028037383178,-5000.0,-0.0514018691588785,Small,0.0,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
8441.0,Bankruptcy,2022-04-11 00:00:00.000000000,2004-12-31,18,2,-15609.756097560978,4.53125e-05,9.0625e-05,0.86875,3333.3333333333335,52000.0,0.07343749999999999,20333.333333333332,-0.134375,Small,0.015625,F - Construction,0,0,0,1,0
8442.0,Bankruptcy,2021-03-04 00:00:00.000000000,2005-01-10,16,2,3333.333333333333,7.340425531914894e-05,0.00026538461538461536,2.0923076923076924,9000.0,57333.333333333336,0.010638297872340427,25666.666666666668,-0.022340425531914895,Small,0.057446808510638304,C - Manufacturing,0,0,0,1,0
8443.0,Liquidation,2021-04-06 00:00:00.000000000,2005-01-07,16,4,1087.6930742401594,0.0004965643609711407,0.015267605633802816,29.267605633802813,57333.333333333336,103666.66666666667,0.0004580852038479157,88666.66666666667,-0.007329363261566651,Small,0.0787906550618415,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
8444.0,Liquidation,2021-12-30 00:00:00.000000000,2005-01-13,16,4,1993.2659932659933,0.0003243243243243243,0.0011925465838509316,2.8509316770186337,0.0,32333.333333333336,0.003378378378378378,-25666.666666666668,0.27195945945945943,Small,0.0,F - Construction,0,0,0,1,0
8445.0,Bankruptcy,2022-10-10 00:00:00.000000000,2004-12-27,18,2,-854.3307086614172,4.608294930875576e-06,2.610966057441253e-06,0.33420365535248037,1500.0,333.3333333333333,0.10599078341013826,-20000.0,-0.4055299539170507,Small,0.020737327188940093,F - Construction,0,0,0,0,1
8446.0,Liquidation,2020-03-31 00:00:00.000000000,2004-12-28,16,4,4000.0,0.00036948529411764703,0.0005075757575757576,1.3484848484848484,6000.0,13666.666666666666,0.03676470588235294,11000.0,0.8658088235294117,Small,0.0661764705882353,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
8447.0,Merger by absorption,2020-06-29 00:00:00.000000000,2005-01-18,15,0,-8571.42857142857,4.444444444444444e-05,4.020100502512563e-05,0.9045226130653267,1000.0,-15333.333333333334,0.06111111111111111,-15333.333333333334,0.05,Small,0.016666666666666666,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
8448.0,Bankruptcy,2021-04-08 00:00:00.000000000,2005-01-19,16,2,3200.0,0.00013541666666666666,0.0003095238095238095,1.7142857142857142,333.3333333333333,-6000.0,0.03819444444444444,-12666.666666666666,-0.05555555555555555,Small,0.003472222222222222,I - Accommodation and food service activities,0,0,0,1,0
8449.0,Liquidation,2021-10-27 00:00:00.000000000,2005-01-07,16,4,-1538.0333951762523,1.3268998793727382e-05,1.071080817916261e-05,0.47517039922103216,20500.0,-19000.0,0.03377563329312425,-49666.666666666664,0.016887816646562127,Small,0.07418576598311219,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
8450.0,Merger by absorption,2022-08-04 00:00:00.000000000,2005-01-12,17,0,3113.1155533885913,3.758809710258418e-05,0.00010600706713780919,1.9059187279151943,31000.0,229000.0,0.028660924040720435,167333.33333333334,0.5143304620203603,Medium sized,0.01456538762725137,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
8451.0,Merger by absorption,2022-04-04 00:00:00.000000000,2005-01-20,17,0,2383.971291866029,7.593243017226961e-05,0.00013263219398188723,1.7323984808647386,54666.666666666664,110333.33333333333,0.03144338518146847,89000.0,0.5919050008362603,Medium sized,0.027429336009366114,J - Information and communication,0,0,0,1,0
8452.0,Bankruptcy,2019-12-12 00:00:00.000000000,2005-01-20,14,2,6184.466019417476,5.180533751962323e-05,8.461538461538461e-05,1.6153846153846154,0.0,21000.0,0.02040816326530612,19666.666666666668,0.19937205651491366,Small,0.0,I - Accommodation and food service activities,0,0,0,1,0
8453.0,Liquidation,2021-10-27 00:00:00.000000000,2005-01-20,16,4,1177.7456647398844,0.0006662576687116564,0.006961538461538462,9.897435897435896,1000.0,333.3333333333333,0.009815950920245398,-7666.666666666667,0.3791411042944785,Small,0.003680981595092024,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
8454.0,Merger by absorption,2019-07-23 00:00:00.000000000,2004-12-16,15,0,1461.0123119015047,0.000100187265917603,0.0003508196721311475,3.3934426229508197,7000.0,69000.0,0.018726591760299626,52666.666666666664,-0.0056179775280898875,Small,0.019662921348314606,Q - Human health and social work activities,0,0,0,1,0
8455.0,Liquidation,2022-03-01 00:00:00.000000000,2005-01-26,17,4,2098.159509202454,0.00039083820662768026,0.0035803571428571425,5.366071428571429,42000.0,160333.33333333334,0.006822612085769981,128666.66666666666,-0.04580896686159844,Small,0.12280701754385964,K - Financial and insurance activities,0,0,0,1,0
8456.0,Liquidation,2021-03-31 00:00:00.000000000,2005-02-01,16,4,-1964.5669291338584,4.7428189712758856e-05,3.3649289099526066e-05,0.6758293838862559,0.0,12000.0,0.07548430193720775,1000.0,-0.14094856379425516,Small,0.0,I - Accommodation and food service activities,0,0,0,0,1
8457.0,Liquidation,2020-12-30 00:00:00.000000000,2005-02-03,15,4,1198.8188976377953,0.0007197591680350301,0.010604838709677418,13.282258064516128,40000.0,81000.0,0.005473453749315818,43666.666666666664,0.08648056923918993,Small,0.06568144499178982,F - Construction,0,0,0,1,0
8458.0,Bankruptcy,2021-12-07 00:00:00.000000000,2005-01-24,16,2,29258.536585365855,6.668889629876626e-06,1.2915724895059737e-05,1.0661930900871812,1333.3333333333333,-51666.666666666664,0.014004668222740914,-197666.66666666666,0.3199399799933311,Medium sized,0.0006668889629876625,"M - Professional, scientific and technical activities",0,0,0,0,1
8459.0,Liquidation,2022-06-27 00:00:00.000000000,2005-02-03,17,4,1223.6842105263158,0.0008510752688172042,0.006111969111969112,6.868725868725869,29666.666666666668,98000.0,0.002150537634408602,83666.66666666667,0.0032258064516129032,Small,0.0478494623655914,I - Accommodation and food service activities,0,0,0,1,0
8460.0,Bankruptcy,2019-12-31 00:00:00.000000000,2005-02-02,15,2,-13846.153846153848,3.3333333333333335e-05,4.054054054054054e-05,0.9121621621621622,0.0,4000.0,0.03888888888888889,1333.3333333333333,0.25,Small,0.0,F - Construction,0,0,0,1,0
8461.0,Merger by absorption,2021-06-01 00:00:00.000000000,2005-02-07,16,0,-2491.060291060291,9.180437322650642e-06,1.1068625477963373e-05,1.0915677198631515,55000.0,228333.33333333334,0.006342847604740444,180666.66666666666,0.019195459856451345,Medium sized,0.02754131196795193,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
8462.0,Merger by absorption,2019-07-30 00:00:00.000000000,2005-01-01,14,0,-249391.30434782608,0.0001202928870292887,0.0006095406360424029,0.9796819787985867,8666.666666666666,251000.0,0.056485355648535567,106000.0,0.010634588563458856,Small,0.004532775453277545,"M - Professional, scientific and technical activities",0,0,0,1,0
8463.0,Liquidation,2021-12-23 00:00:00.000000000,2005-01-31,16,4,19616.279069767443,0.0002027267338470658,0.00026656274356975836,1.0678098207326578,333.3333333333333,-18666.666666666668,0.030231179608772966,-62666.666666666664,-0.13633669235328985,Small,0.0005927682276229994,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
8464.0,Bankruptcy,2021-11-18 00:00:00.000000000,2005-02-09,16,2,14181.818181818182,2.564102564102564e-05,3.809523809523809e-05,1.1142857142857143,333.3333333333333,-8000.0,0.038461538461538464,-12000.0,0.1346153846153846,Small,0.00641025641025641,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
8465.0,Bankruptcy,2022-04-19 00:00:00.000000000,2005-02-07,17,2,11792.251169004676,1.0932985894748767e-05,5.905752753977968e-05,1.4577723378212974,5000.0,476000.0,0.019316830000566478,-102666.66666666667,0.16252195094318247,Medium sized,0.0008497139296436867,J - Information and communication,0,0,0,0,1
8466.0,Merger by absorption,2022-07-19 00:00:00.000000000,2005-01-31,17,0,7292.079207920792,0.0002328581126951799,0.00028137817883511077,1.1657095980311731,11000.0,12666.666666666666,0.0013577732518669382,7000.0,-0.16021724372029872,Small,0.02240325865580448,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
8467.0,Liquidation,2021-10-15 00:00:00.000000000,2005-02-18,16,4,1106.3607924921794,0.0008426013195098963,0.025542857142857145,28.4,24000.0,85333.33333333333,0.0009425070688030159,72333.33333333333,0.0,Small,0.06786050895381715,K - Financial and insurance activities,0,0,0,1,0
8468.0,Merger by absorption,2021-06-30 00:00:00.000000000,2005-02-10,16,0,-6401.574803149606,0.00018327183271832717,0.00021594202898550725,0.8159420289855072,5000.0,64666.66666666667,0.006150061500615006,4666.666666666667,0.32656826568265684,Small,0.00922509225092251,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
8469.0,Liquidation,2021-03-29 00:00:00.000000000,2005-02-03,16,4,1337.0786516853932,0.0009033613445378153,0.0037068965517241385,4.06896551724138,1333.3333333333333,-1333.3333333333333,0.004201680672268907,-1666.6666666666667,-0.046218487394957986,Small,0.01680672268907563,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,1,0,0,0,0
8470.0,Liquidation,2020-08-14 00:00:00.000000000,2005-02-21,15,4,3335.329341317365,7.540394973070018e-05,0.00012173913043478261,1.4811594202898553,0.0,-10666.666666666666,0.14901256732495513,-18000.0,0.4649910233393178,Small,0.0,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
8471.0,Liquidation,2022-06-10 00:00:00.000000000,2005-02-15,17,4,3764.423076923077,0.0002524478501489996,0.0017441176470588235,2.838235294117647,56666.666666666664,44000.0,0.0140485312899106,14000.0,0.07364836100468285,Small,0.07237122179650915,"M - Professional, scientific and technical activities",0,0,0,1,0
8472.0,Bankruptcy,2020-08-18 00:00:00.000000000,2005-02-25,15,2,-38027.02702702703,2.007818052594172e-05,2.3864836325237593e-05,1.0536430834213306,26000.0,-99666.66666666667,0.029140014214641078,-193666.66666666666,0.5184790334044065,Small,0.013859275053304905,N - Administrative and support service activities,0,0,0,0,1
