Mark,Name,Posttown,Last available year,Status,Legal form,Legal situation,Legal situation date,Date of incorporation,Date,Event,Turnover Last year th EUR Last avail. yr,P/L for the period aft. taxes th EUR Last avail. yr,P/L for the period aft. taxes th EUR Year - 1,P/L for the period aft. taxes th EUR Year - 2,P/L for the period aft. taxes th EUR Year - 3,P/L for the period aft. taxes th EUR Year - 5,P/L for the period aft. taxes th EUR Year - 4,Total assets th EUR Last avail. yr,Total assets th EUR Year - 1,Total assets th EUR Year - 2,Total assets th EUR Year - 3,Total assets th EUR Year - 5,Total assets th EUR Year - 4,Average number of employees Last avail. yr,Average number of employees Year - 1,Average number of employees Year - 2,Average number of employees Year - 3,Average number of employees Year - 5,Average number of employees Year - 4,Category of the company,Main activity
9820.0,BELGIAN SERVICE & CO,BRUSSEL,2020.0,Provisional legal sit.,private,Bankruptcy,13/08/2021,27/01/2017,,,,-31.0,-26.0,-4.0,-35.0,,,10.0,13.0,9.0,16.0,,,5.0,8.0,6.0,,,,Small,
9821.0,BND INVEST,ANTWERPEN,2019.0,Inactive,private,Conclusion of liquidation,03/08/2020,27/01/2017,,,,-36.0,-58.0,-58.0,,,,594.0,618.0,461.0,,,,1.0,1.0,,,,,Small,
9822.0,EFOR BELGIUM,BRUXELLES,2020.0,Inactive,public,Merger by absorption,31/12/2021,27/01/2017,31/12/2021,Absorbed Company,,-43.0,-95.0,35.0,-24.0,,,367.0,180.0,157.0,128.0,,,2.0,1.0,1.0,1.0,,,Small,
9823.0,"STAS DE RICHELLE, ROULEZ ET JEMELKA",WATERLOO,2021.0,Inactive,private,Conclusion of liquidation,29/03/2022,31/01/2017,,,,975.0,351.0,509.0,229.0,,175.0,3116.0,13317.0,14317.0,13496.0,,17845.0,13.0,17.0,15.0,17.0,,15.0,Medium sized,
9824.0,DB IT,SINT-GENESIUS-RODE,2021.0,Inactive,private,Conclusion of liquidation,21/11/2022,30/01/2017,,,,16.0,11.0,18.0,-24.0,,,48.0,22.0,46.0,13.0,,,1.0,1.0,1.0,1.0,,,Small,
9825.0,BCH FONFOR,ALLEUR,2020.0,Inactive,private,Merger by absorption,01/06/2021,28/01/2017,01/06/2021,Absorbed Company,,16.0,-7.0,-3.0,1.0,,,214.0,173.0,262.0,355.0,,,3.0,8.0,10.0,7.0,,,Small,
9826.0,BCH FOCHIE,ALLEUR,2020.0,Inactive,private,Merger by absorption,01/06/2021,28/01/2017,01/06/2021,Absorbed Company,,59.0,63.0,2.0,6.0,,,441.0,450.0,353.0,266.0,,,13.0,11.0,10.0,8.0,,,Small,
9827.0,BCH AND,ALLEUR,2020.0,Inactive,private,Merger by absorption,01/06/2021,28/01/2017,01/06/2021,Absorbed Company,,71.0,30.0,-2.0,1.0,,,514.0,411.0,332.0,407.0,,,9.0,8.0,8.0,4.0,,,Small,
9828.0,BCH HABQUAR,ALLEUR,2020.0,Inactive,private,Merger by absorption,01/06/2021,28/01/2017,01/06/2021,Absorbed Company,,25.0,-11.0,-24.0,2.0,,,164.0,327.0,332.0,354.0,,,7.0,9.0,8.0,4.0,,,Small,
9829.0,JYMS,WANZE,2019.0,Provisional legal sit.,private,Bankruptcy,15/07/2021,02/02/2017,,,,1.0,13.0,4.0,,,,157.0,219.0,131.0,,,,5.0,6.0,5.0,,,,Small,
9830.0,FAQBOT,WAVRE,2021.0,Inactive,public,Merger by absorption,15/04/2022,01/02/2017,15/04/2022,Absorbed Company,,-56.0,-33.0,-86.0,-146.0,,-13.0,146.0,177.0,289.0,307.0,,273.0,1.0,1.0,,,,,Small,
9831.0,LENOBLE LOGISTICS,COUTURE-SAINT-GERMAIN,2021.0,Inactive,private,Merger by absorption,17/05/2022,02/02/2017,17/05/2022,Absorbed Company,,-137.0,49.0,-4.0,12.0,,-2.0,860.0,1308.0,1283.0,1727.0,,899.0,16.0,16.0,17.0,16.0,,5.0,Medium sized,
9832.0,WALVA,GENK,2019.0,Provisional legal sit.,private,Bankruptcy,02/03/2021,02/02/2017,,,,-58.0,-16.0,-29.0,,,,99.0,87.0,3.0,,,,,3.0,2.0,,,,Small,
9833.0,CAREFREEHOME,MECHELEN,2021.0,Inactive,private,Conclusion of liquidation,06/09/2022,06/02/2016,,,,179.0,52.0,29.0,26.0,,,398.0,187.0,106.0,70.0,,,18.0,15.0,9.0,7.0,,,Medium sized,
9834.0,ASALAN,BRUXELLES,2019.0,Provisional legal sit.,private,Judicial winding up,08/09/2022,06/02/2017,,,,-23.0,15.0,26.0,,,,187.0,116.0,58.0,,,,,2.0,,,,,Small,
9835.0,ONE BUILD,ANTWERPEN,2018.0,Provisional legal sit.,private,Bankruptcy,01/12/2020,06/02/2017,,,,5.0,,,,,,734.0,,,,,,1.0,,,,,,Small,
9836.0,C.T. CONSTRUCT,HERSTAL,2018.0,Inactive,private,Conclusion of bankruptcy,14/07/2021,02/02/2017,,,,3.0,1.0,,,,,54.0,77.0,,,,,1.0,1.0,,,,,Small,
9837.0,AST TRANSPORT,BRUXELLES,2019.0,Provisional legal sit.,private,Bankruptcy,21/11/2022,07/02/2017,,,,7.0,15.0,1.0,,,,391.0,76.0,35.0,,,,4.0,1.0,,,,,Small,
9838.0,LET'S SNAP,TIELT,2019.0,Inactive,private,Conclusion of liquidation,13/05/2020,03/02/2017,,,,-8.0,-20.0,9.0,,,,24.0,45.0,42.0,,,,,1.0,1.0,,,,Small,
9839.0,361°,BRUSSEL,2021.0,Inactive,cooperative,Conclusion of liquidation,30/08/2022,03/02/2017,,,,-21.0,-164.0,-187.0,-760.0,,,12.0,12.0,159.0,333.0,,,,1.0,1.0,2.0,,,Small,
9840.0,H&W INVEST,BRAINE-L'ALLEUD,2018.0,Inactive,public,Conclusion of bankruptcy,17/10/2022,07/02/2017,,,,-1097.0,-98.0,,,,,1803.0,169.0,,,,,7.0,,,,,,Small,
9841.0,EMS CABLING,BRUXELLES,2019.0,Provisional legal sit.,private,Bankruptcy,30/11/2020,07/02/2017,,,,-37.0,12.0,22.0,,,,142.0,109.0,67.0,,,,3.0,3.0,2.0,,,,Small,
9842.0,MARCEL VERT CHASSEUR,BRUXELLES,2020.0,Inactive,private,Conclusion of liquidation,28/12/2021,08/02/2017,,,,-7.0,-409.0,-251.0,-99.0,,,11.0,5.0,315.0,341.0,,,,5.0,5.0,2.0,,,Small,
9843.0,DE NIEUWE KIEVIT,ZANDHOVEN,2020.0,Inactive,private,Conclusion of liquidation,13/12/2021,09/02/2017,,,,1178.0,90.0,34.0,94.0,,,2136.0,2023.0,2582.0,1908.0,,,7.0,8.0,7.0,7.0,,,Medium sized,
9844.0,G.L.S. IMMO,MOZET,2020.0,Provisional legal sit.,private,Bankruptcy,11/08/2022,10/02/2017,,,,-27.0,5.0,4.0,-3.0,,,21.0,52.0,35.0,29.0,,,1.0,1.0,2.0,2.0,,,Small,
9845.0,PERFECT PROJECT,AARSCHOT,2019.0,Inactive,private,Conclusion of liquidation,28/05/2020,10/02/2017,,,,-12.0,2.0,25.0,,,,5.0,27.0,43.0,,,,1.0,1.0,1.0,,,,Small,
9846.0,SOLAR ZONNESTUDIO,ANTWERPEN,2021.0,Provisional legal sit.,private,Bankruptcy,01/09/2022,10/02/2017,,,,-30.0,-69.0,34.0,1.0,,-20.0,11.0,32.0,115.0,33.0,,9.0,,3.0,3.0,1.0,,1.0,Small,
9847.0,D & D,OOSTDUINKERKE,2022.0,Inactive,private,Conclusion of liquidation,14/06/2022,06/02/2017,,,,3.0,32.0,185.0,334.0,,443.0,12.0,52.0,278.0,543.0,,553.0,,,3.0,4.0,,3.0,Small,
9848.0,@ENERGY,BEERNEM,2019.0,Provisional legal sit.,private,Bankruptcy,03/07/2020,10/02/2017,,,,-111.0,83.0,,,,,684.0,523.0,,,,,20.0,6.0,,,,,Medium sized,
9849.0,DIMAN BUSINESS CO,BRUXELLES,2019.0,Provisional legal sit.,private,Bankruptcy,08/11/2022,10/02/2017,,,,-40.0,22.0,-1.0,,,,95.0,143.0,14.0,,,,1.0,,,,,,Small,
9850.0,RESTACO,LEUVEN,2021.0,Inactive,private,Conclusion of liquidation,20/09/2022,13/02/2017,,,,-24.0,-82.0,-154.0,-135.0,,,152.0,245.0,286.0,255.0,,,,1.0,3.0,3.0,,,Small,
9851.0,WOODWALL,BISSEGEM,2019.0,Provisional legal sit.,private,Bankruptcy,12/11/2020,14/02/2017,,,,23.0,3.0,,,,,528.0,386.0,,,,,4.0,3.0,,,,,Small,
9852.0,DE LEEUW TRANSPORT,ANTWERPEN,2020.0,Provisional legal sit.,private,Bankruptcy,15/09/2022,13/02/2017,,,,19.0,17.0,-1.0,,,,197.0,160.0,108.0,,,,3.0,3.0,3.0,,,,Small,
9853.0,ACCATTONE,LIEGE,2019.0,Inactive,private,Conclusion of liquidation,23/09/2020,14/02/2017,,,,-10.0,-2.0,-23.0,,,,26.0,39.0,31.0,,,,,1.0,1.0,,,,Small,
9854.0,CARDMIL,KAPELLEN (BT.),2021.0,Inactive,public,Merger by absorption,05/04/2022,14/02/2017,05/04/2022,Absorbed Company,,62.0,67.0,72.0,-82.0,,-108.0,202.0,142.0,76.0,83.0,,123.0,,,,1.0,,1.0,Small,
9855.0,HET VERLOREN SCHAAP,LIER,2020.0,Inactive,private,Conclusion of bankruptcy,24/10/2022,14/02/2017,,,,-25.0,-5.0,-128.0,,,,27.0,149.0,40.0,,,,2.0,2.0,4.0,,,,Small,
9856.0,MIST,MECHELEN,2021.0,Provisional legal sit.,private,Bankruptcy,03/10/2022,13/02/2017,,,,-32.0,-7.0,-52.0,-95.0,,,13.0,22.0,51.0,63.0,,,,3.0,6.0,5.0,,,Small,
9857.0,PROXY BATI WERK,SINT-PIETERS-LEEUW,2020.0,Provisional legal sit.,private,Bankruptcy,28/09/2021,13/02/2017,,,,9.0,1.0,2.0,,,,67.0,57.0,62.0,,,,,,1.0,,,,Small,
9858.0,ATS SERVICES,JAMBES,2021.0,Inactive,private,Conclusion of liquidation,19/11/2021,15/02/2017,,,,40.0,7.0,-1.0,1.0,,,82.0,34.0,23.0,11.0,,,,1.0,1.0,1.0,,,Small,
9859.0,VA-MI,BUGGENHOUT,2021.0,Inactive,private,Conclusion of liquidation,31/03/2022,15/02/2017,,,,4.0,16.0,0.0,34.0,,,44.0,39.0,55.0,159.0,,,,,2.0,3.0,,,Small,
9860.0,MAGIQUE BELGIQUE,GENT,2018.0,Inactive,private,Conclusion of bankruptcy,01/03/2022,16/02/2017,,,,-223.0,,,,,,58.0,,,,,,1.0,,,,,,Small,
9861.0,POLISOL,EUPEN,2020.0,Inactive,private,Conclusion of liquidation,14/12/2021,10/02/2017,,,,-3.0,1.0,29.0,60.0,,,65.0,61.0,128.0,131.0,,,,2.0,7.0,6.0,,,Small,
9862.0,IXSELLIA BELUX,BRUXELLES,2019.0,Provisional legal sit.,private,Bankruptcy,23/11/2020,16/02/2017,,,,-100.0,-45.0,48.0,,,,10.0,30.0,165.0,,,,1.0,,,,,,Small,
9863.0,K.C.P.,WERBOMONT,2019.0,Inactive,private,Merger by absorption,20/08/2020,14/02/2017,20/08/2020,Absorbed Company,,-2.0,-50.0,-40.0,,,,0.0,0.0,97.0,,,,,,3.0,,,,Small,
9864.0,RAAMPUNT,SINT-NIKLAAS,2021.0,Inactive,private,Conclusion of liquidation,17/08/2021,20/02/2017,,,,1.0,36.0,-157.0,63.0,,10.0,20.0,197.0,124.0,282.0,,220.0,,,1.0,2.0,,1.0,Small,
9865.0,D.H.P.,WATERLOO,2019.0,Provisional legal sit.,private,Bankruptcy,09/11/2020,21/02/2017,,,,-34.0,,,,,,145.0,,,,,,6.0,,,,,,Small,
9866.0,CHIRINGUITO,HASSELT,2018.0,Provisional legal sit.,private,Bankruptcy,07/05/2020,21/02/2017,,,,-175.0,,,,,,219.0,,,,,,4.0,,,,,,Small,
9867.0,DOUBLE-A,ANTHEIT,2018.0,Provisional legal sit.,private,Bankruptcy,24/01/2022,16/02/2017,,,,18.0,-23.0,,,,,40.0,19.0,,,,,1.0,1.0,,,,,Small,
9868.0,LIBRAIRIE LE QUOTIDIEN,HOGNOUL,2021.0,Inactive,private,Conclusion of liquidation,21/12/2021,22/02/2017,,,,1.0,4.0,19.0,3.0,,14.0,21.0,70.0,70.0,132.0,,139.0,,,1.0,,,,Small,
9869.0,SNG HOLDING,MONTIGNY-LE-TILLEUL,2021.0,Provisional legal sit.,public,Judicial winding up,17/06/2019,21/02/2017,27/06/2022,Company absorbing an(other) company/ies,,-8.0,9.0,-3753.0,640.0,,,30.0,415.0,433.0,4434.0,,,,,2.0,,,,Small,
9870.0,INTO-ITS,EMELGEM,2019.0,Provisional legal sit.,private,Bankruptcy,01/02/2021,22/02/2017,,,,-55.0,6.0,,,,,70.0,67.0,,,,,1.0,1.0,,,,,Small,
9871.0,VAN DEN NESTE - WEST,HUIZINGEN,2021.0,Inactive,private,Merger by absorption,28/12/2021,22/02/2017,23/12/2021,Absorbed Company,,4.0,2.0,0.0,0.0,,,35.0,24.0,24.0,22.0,,,1.0,1.0,,,,,Small,
9872.0,INTERNATIONAL FAIR CONSULTING,HEVERLEE,2019.0,Inactive,private,Conclusion of liquidation,17/12/2019,17/02/2017,,,,-10.0,13.0,,,,,19.0,34.0,,,,,1.0,1.0,,,,,Small,
9873.0,LA SALAD'INN,ESNEUX,2019.0,Inactive,private,Conclusion of bankruptcy,28/06/2022,21/02/2017,,,,-18.0,-5.0,-15.0,,,,4.0,16.0,17.0,,,,1.0,1.0,,,,,Small,
9874.0,PPDA,ANTWERPEN,2018.0,Provisional legal sit.,private,Bankruptcy,24/03/2022,22/02/2017,,,,16.0,7.0,,,,,37.0,25.0,,,,,,2.0,,,,,Small,
9875.0,ORILLA,SOMBREFFE,2021.0,Inactive,private,Conclusion of liquidation,19/09/2022,22/02/2017,,,,22.0,1.0,-5.0,0.0,,-2.0,42.0,49.0,56.0,75.0,,11.0,,1.0,2.0,2.0,,2.0,Small,
9876.0,SIMTEK PROJECTS,ZOLDER,2021.0,Inactive,private,Conclusion of liquidation,28/12/2021,23/02/2017,,,,5.0,-19.0,5.0,34.0,,13.0,87.0,91.0,113.0,132.0,,175.0,,,,3.0,,4.0,Small,
9877.0,PLANET X BELGIUM,LINT,2019.0,Inactive,private,Conclusion of liquidation,30/10/2020,24/02/2017,,,,-20.0,-49.0,-3.0,,,,32.0,21.0,57.0,,,,1.0,1.0,1.0,,,,Small,
9878.0,SERAING ENFANCE,SERAING,2019.0,Inactive,nonprofit,Conclusion of liquidation,19/02/2020,22/02/2017,,,,1.0,,,,,,61.0,,,,,,5.0,,,,,,Small,
9879.0,UP-LEAD,VILLERS-LA-VILLE,2020.0,Provisional legal sit.,private,Bankruptcy,15/03/2021,23/02/2017,,,,20.0,136.0,-122.0,-25.0,,,92.0,234.0,89.0,107.0,,,,,1.0,,,,Small,
9880.0,VILLA CREA,BRUXELLES,2020.0,Provisional legal sit.,private,Bankruptcy,30/06/2022,27/02/2017,,,,-7.0,0.0,-6.0,,,,27.0,28.0,25.0,,,,1.0,1.0,1.0,,,,Small,
9881.0,LE DAKAR,BRUSSEL,2019.0,Inactive,private,Conclusion of liquidation,29/04/2021,02/03/2017,,,,-9.0,-9.0,,,,,45.0,19.0,,,,,1.0,,,,,,Small,
9882.0,SDSJ INVEST,FONTAINE-VALMONT,2021.0,Inactive,private,Conclusion of liquidation,01/08/2022,03/03/2017,,,,6.0,24.0,158.0,156.0,,102.0,438.0,521.0,489.0,356.0,,220.0,,,2.0,2.0,,1.0,Small,
9883.0,KENZ,NIEL,2019.0,Provisional legal sit.,private,Bankruptcy,30/06/2022,24/02/2017,,,,12.0,5.0,,,,,77.0,71.0,,,,,1.0,2.0,,,,,Small,
9884.0,DRIVEN,WILRIJK,2021.0,Inactive,private,Conclusion of liquidation,01/09/2022,01/03/2017,,,,-32.0,-14.0,1.0,18.0,,,28.0,68.0,43.0,41.0,,,2.0,,1.0,,,,Small,
9885.0,LES DELICES DE MICHELANGE,SERAING,2018.0,Provisional legal sit.,private,Liquidation,17/02/2020,06/03/2017,,,,-326.0,-46.0,,,,,160.0,150.0,,,,,7.0,,,,,,Small,
9886.0,LES TOITURES DE PIERRE,FERRIERES,2020.0,Provisional legal sit.,private,Bankruptcy,12/09/2022,06/03/2017,,,,1.0,-20.0,11.0,,,,25.0,57.0,66.0,,,,,1.0,,,,,Small,
9887.0,KIMART,GENT,2020.0,Provisional legal sit.,private,Bankruptcy,16/11/2021,06/03/2017,,,,-111.0,2.0,-11.0,,,,47.0,32.0,34.0,,,,3.0,3.0,5.0,,,,Small,
9888.0,WHITE WIRE,ZAVENTEM,2021.0,Inactive,private,Merger by absorption,30/06/2022,03/03/2017,30/06/2022,Absorbed Company,,92.0,-33.0,-74.0,9.0,,,386.0,316.0,318.0,353.0,,,4.0,5.0,9.0,4.0,,,Small,
9889.0,PULSION HORIZON,TONGRINNE,2020.0,Inactive,private,Conclusion of liquidation,18/03/2021,09/03/2017,,,,6.0,-11.0,-6.0,-10.0,,,6.0,9.0,11.0,18.0,,,,1.0,1.0,1.0,,,Small,
9890.0,MURGIDO,BRUXELLES,2021.0,Provisional legal sit.,private,Judicial winding up,05/05/2022,08/03/2017,,,,-8.0,-5.0,20.0,4.0,,,92.0,130.0,95.0,48.0,,,1.0,2.0,1.0,1.0,,,Small,
9891.0,SOUL KITCH'N,GENK,2019.0,Provisional legal sit.,private,Bankruptcy,21/12/2021,09/03/2017,,,,1.0,6.0,-1.0,,,,56.0,50.0,41.0,,,,2.0,2.0,2.0,,,,Small,
9892.0,NORTH SEA YACHTING CENTER,NIEUWPOORT,2018.0,Provisional legal sit.,private,Bankruptcy,21/09/2022,07/03/2017,,,,-45.0,,,,,,5.0,,,,,,1.0,,,,,,Small,
9893.0,JPML CONSULTING,OLEN,2018.0,Inactive,private,Conclusion of bankruptcy,19/04/2022,08/03/2017,,,,-101.0,,,,,,102.0,,,,,,7.0,,,,,,Small,
9894.0,AUGUSTINA,LUMMEN,2018.0,Inactive,private,Conclusion of bankruptcy,25/11/2021,13/03/2017,,,,-22.0,,,,,,388.0,,,,,,1.0,,,,,,Small,
9895.0,XMC,WAREMME,2020.0,Provisional legal sit.,private,Bankruptcy,30/06/2022,13/03/2017,,,,-60.0,34.0,-43.0,,,,149.0,209.0,198.0,,,,1.0,2.0,3.0,,,,Small,
9896.0,BISTRO K&S,RETIE,2019.0,Inactive,private,Conclusion of liquidation,06/10/2020,15/03/2017,,,,5.0,19.0,,,,,75.0,93.0,,,,,4.0,2.0,,,,,Small,
9897.0,TAISHO TEPPANYAKI-SUSHI,ANTWERPEN,2018.0,Inactive,private,Conclusion of bankruptcy,31/05/2022,09/03/2017,,,,-1.0,,,,,,202.0,,,,,,1.0,,,,,,Small,
9898.0,ART-LINEA,LONGLIER,2020.0,Inactive,private,Conclusion of liquidation,15/03/2021,14/03/2017,,,,35.0,-35.0,2.0,-14.0,,,40.0,47.0,68.0,100.0,,,,,1.0,,,,Small,
9899.0,DIGGLE,ANTWERPEN,2020.0,Provisional legal sit.,private,Bankruptcy,23/06/2022,15/03/2017,,,,25.0,1.0,-100.0,,,,84.0,99.0,86.0,,,,3.0,2.0,2.0,,,,Small,
9900.0,AUX PETITS PIEDS,WATERLOO,2019.0,Provisional legal sit.,private,Bankruptcy,27/07/2021,15/03/2017,,,,1.0,-6.0,,,,,21.0,23.0,,,,,1.0,1.0,,,,,Small,
9901.0,KAVAM,ANTWERPEN,2020.0,Provisional legal sit.,private,Bankruptcy,04/08/2022,16/03/2017,,,,-59.0,-5.0,-10.0,,,,117.0,83.0,94.0,,,,1.0,2.0,,,,,Small,
9902.0,DON BARBER SHOP,NALINNES,2018.0,Provisional legal sit.,private,Bankruptcy,15/03/2021,20/03/2017,,,,5.0,2.0,,,,,82.0,38.0,,,,,3.0,2.0,,,,,Small,
9903.0,AUTOWASH MOBILE MAINTENANCE,VILLE-POMMEROEUL,2020.0,Provisional legal sit.,private,Bankruptcy,28/06/2022,20/03/2017,,,,-7.0,-14.0,-16.0,,,,14.0,27.0,22.0,,,,1.0,1.0,1.0,,,,Small,
9904.0,MEAT PLANET,KRAAINEM,2018.0,Provisional legal sit.,private,Bankruptcy,14/12/2021,20/03/2017,,,,260.0,,,,,,755.0,,,,,,47.0,,,,,,Medium sized,
9905.0,COETS ENGINEERING,LA LOUVIERE,2020.0,Provisional legal sit.,private,Bankruptcy,24/10/2022,20/03/2017,,,,11.0,21.0,-26.0,-22.0,,,97.0,161.0,49.0,9.0,,,,,,1.0,,,Small,
9906.0,"DE WULF, VERBIST, VAN POUCKE & VANDERLINDEN, GEASSOCIEERDE",OOSTAKKER,2020.0,Inactive,private,Conclusion of liquidation,12/04/2021,21/03/2017,,,,2591.0,479.0,308.0,,,,2650.0,12113.0,21923.0,,,,12.0,15.0,16.0,,,,Medium sized,
9907.0,SINT-JORIS,SCHULEN,2018.0,Inactive,private,Conclusion of bankruptcy,05/05/2022,17/03/2017,,,,111.0,,,,,,337.0,,,,,,2.0,,,,,,Small,
9908.0,MUMSA,ANTWERPEN,2020.0,Provisional legal sit.,private,Bankruptcy,06/10/2022,16/03/2017,,,,-12.0,9.0,-22.0,-9.0,,,25.0,29.0,27.0,12.0,,,1.0,2.0,2.0,1.0,,,Small,
9909.0,HOTEL O IEPER,GENT,2021.0,Provisional legal sit.,private,Bankruptcy,22/11/2022,17/03/2017,,,,-54.0,81.0,45.0,27.0,,,670.0,1106.0,743.0,219.0,,,7.0,5.0,6.0,,,,Small,
9910.0,KEIJSERS GROUP,TERTRE,2018.0,Provisional legal sit.,private,Bankruptcy,25/08/2020,17/03/2017,,,,13.0,,,,,,42.0,,,,,,1.0,,,,,,Small,
9911.0,DEVA FINANCE,EKEREN,2021.0,Inactive,private,Conclusion of liquidation,28/09/2022,15/03/2017,,,,0.0,-5.0,67.0,-65.0,,,6.0,15.0,22.0,459.0,,,,,,3.0,,,Small,
9912.0,LILI BULK,BRUXELLES,2021.0,Provisional legal sit.,private,Bankruptcy,26/09/2022,22/03/2017,,,,-317.0,-196.0,-47.0,0.0,,,164.0,251.0,433.0,115.0,,,2.0,2.0,1.0,,,,Small,
9913.0,MERCIER AUCTION,WEVELGEM,2019.0,Inactive,private,Conclusion of liquidation,17/04/2020,23/03/2017,,,,-63.0,13.0,54.0,,,,36.0,237.0,339.0,,,,1.0,2.0,1.0,,,,Small,
9914.0,UNITED GLASS REPAIR,OOSTENDE,2019.0,Inactive,private,Conclusion of liquidation,29/05/2020,23/03/2017,,,,-12.0,4.0,,,,,43.0,108.0,,,,,,1.0,,,,,Small,
9915.0,ALBORZ,BERCHEM-ANTWERPEN,2020.0,Provisional legal sit.,private,Bankruptcy,10/05/2022,14/03/2017,,,,26.0,1.0,5.0,1.0,,,158.0,93.0,52.0,31.0,,,2.0,1.0,1.0,,,,Small,
9916.0,RAW TALENT,ANTWERPEN,2019.0,Inactive,private,Conclusion of liquidation,24/09/2020,22/03/2017,,,,7.0,-11.0,,,,,18.0,43.0,,,,,,1.0,,,,,Small,
9917.0,B&H CONSEIL,OBOURG,2020.0,Inactive,private,Conclusion of liquidation,27/05/2021,24/03/2017,,,,22.0,30.0,453.0,70.0,,,60.0,78.0,780.0,158.0,,,,,6.0,1.0,,,Small,
9918.0,WZR GROUP,BRUXELLES,2020.0,Provisional legal sit.,private,Bankruptcy,10/10/2022,23/03/2017,,,,161.0,28.0,9.0,,,,315.0,115.0,143.0,,,,1.0,,,,,,Small,
9919.0,L.C. TRANS,LA LOUVIERE,2019.0,Provisional legal sit.,private,Bankruptcy,31/05/2021,27/03/2017,,,,-44.0,21.0,5.0,,,,467.0,217.0,143.0,,,,6.0,,1.0,,,,Small,
9920.0,WOONN,VEURNE,2020.0,Inactive,private,Merger by absorption,15/12/2020,23/03/2017,15/12/2020,Absorbed Company,,22.0,35.0,12.0,,,,568.0,518.0,497.0,,,,,1.0,,,,,Small,
9921.0,FUNGI UP,STREE-LEZ-HUY,2020.0,Inactive,cooperative,Conclusion of liquidation,25/03/2021,28/03/2017,,,,-2.0,-55.0,-82.0,,,,2.0,17.0,71.0,,,,,1.0,1.0,,,,Small,
9922.0,INFINITY INOX,BAVIKHOVE,2020.0,Provisional legal sit.,private,Bankruptcy,15/02/2022,28/03/2017,,,,80.0,-120.0,13.0,24.0,,,465.0,441.0,267.0,204.0,,,,1.0,,,,,Small,
9923.0,I.REVITALISE,WOMMELGEM,2020.0,Provisional legal sit.,public,Bankruptcy,30/06/2022,29/03/2017,,,,-56.0,-46.0,-111.0,-11.0,,,188.0,45.0,53.0,28.0,,,1.0,,,,,,Small,
9924.0,QREAT,LEUVEN,2021.0,Inactive,private,Conclusion of liquidation,30/09/2022,16/03/2017,,,,-11.0,-12.0,-21.0,9.0,,8.0,14.0,86.0,145.0,148.0,,144.0,,,7.0,4.0,,1.0,Small,
9925.0,PPIP,WOMMELGEM,2020.0,Provisional legal sit.,private,Bankruptcy,14/07/2022,30/03/2017,,,,140.0,-28.0,-78.0,,,,78.0,50.0,69.0,,,,1.0,1.0,1.0,,,,Small,
9926.0,HAY IMPORT EXPORT,LOMMEL,2021.0,Provisional legal sit.,private,Bankruptcy,01/04/2021,30/03/2017,,,,-15.0,-287.0,-183.0,-95.0,,-9.0,10.0,6.0,264.0,350.0,,373.0,,,1.0,5.0,,8.0,Small,
9927.0,LOGITECQ MEDICAL SERVICES BELGIE,TURNHOUT,2018.0,Provisional legal sit.,private,Bankruptcy,15/09/2020,28/03/2017,,,,-88.0,,,,,,147.0,,,,,,2.0,,,,,,Small,
9928.0,NEW TABLE 19,ANTWERPEN,2018.0,Inactive,private,Conclusion of bankruptcy,19/10/2021,29/03/2017,,,,-3.0,,,,,,240.0,,,,,,5.0,,,,,,Small,
9929.0,PREFORM,KALMTHOUT,2019.0,Inactive,private,Conclusion of bankruptcy,26/10/2021,31/03/2017,,,,-474.0,1.0,,,,,494.0,415.0,,,,,,2.0,,,,,Small,
9930.0,PL BIMBA,BRUXELLES,2018.0,Provisional legal sit.,private,Bankruptcy,22/03/2021,30/03/2017,,,,-42.0,,,,,,433.0,,,,,,3.0,,,,,,Small,
9931.0,BODIGO,KAPELLEN,2021.0,Inactive,private,Merger by absorption,01/06/2022,30/03/2017,01/06/2022,Absorbed Company,,68.0,12.0,41.0,-32.0,,35.0,364.0,255.0,381.0,479.0,,528.0,5.0,6.0,6.0,7.0,,7.0,Small,
9932.0,SCIPIAN,BRUSSEL,2018.0,Provisional legal sit.,private,Bankruptcy,23/11/2020,31/03/2017,,,,-186.0,10.0,,,,,288.0,546.0,,,,,8.0,5.0,,,,,Small,
9933.0,ROOHAIM,BRUGGE,2018.0,Inactive,private,Conclusion of liquidation,17/05/2021,31/03/2017,,,,40.0,,,,,,171.0,,,,,,3.0,,,,,,Small,
9934.0,MAXI TEGEL,SINT-TRUIDEN,2020.0,Inactive,private,Conclusion of liquidation,14/12/2021,28/03/2017,,,,-3.0,-8.0,-165.0,-493.0,,,23.0,26.0,644.0,1234.0,,,,1.0,4.0,3.0,,,Small,
9935.0,LE RESTO DU BOUCHER,ANDENNE,2020.0,Provisional legal sit.,private,Bankruptcy,28/07/2021,03/04/2017,,,,-225.0,2.0,-129.0,,,,113.0,176.0,163.0,,,,4.0,5.0,5.0,,,,Small,
9936.0,MICHEL CONSTRUCT RENOV,TOURNAI,2019.0,Provisional legal sit.,private,Bankruptcy,13/07/2021,29/03/2017,,,,-48.0,-3.0,,,,,51.0,34.0,,,,,1.0,,,,,,Small,
9937.0,EV CONSULT,ANTWERPEN,2020.0,Inactive,private,Conclusion of liquidation,28/12/2021,31/03/2017,,,,-2.0,8.0,-15.0,,,,230.0,144.0,282.0,,,,,1.0,1.0,,,,Small,
